,year,artist,title,lyric_url,lyric
89,1958,The Ames Brothers,Stay,https://genius.com/the-ames-brothers-stay-lyrics,
90,1958,Joe South,The Purple People Eater Meets The Witch Doctor,https://genius.com/joe-south-the-purple-people-eater-meets-the-witch-doctor-lyrics,"  While strolling through the woods Not so far from town I got real shook I heard the strangest sound  I saw the Purple People Eater And to my surprise I saw the Witch Doctor sittin' by his side  Woah! The Witch Doctor had a guitar in his hand They were boppin' and a-rockin' With a two piece band  Well the Purple was a blowin' Like a People Eater should The Witch Doctor picked Like a Johnny B. Goode  They went a- Oooh eee Oooh ah ah Ting tang Walla walla bing bang  Yeah, the Doctor got trouble When the People Eater said The girls keep a-laughin' At the horn in my head  Then the Witch Doctor smiled And I heard him say Yeah man, you're ugly But you sure can play  Well there in the moonlight It seemed so strange Well he played a little chorus of-a Home On The Range  They were comin' in strong Like a rock n' roll star With the craziest beat This side of Mars  They went a- Oooh eee Oooh ah ah Ting tang Walla walla bing bang  Yeah, these cats from outer space They were givin' it all I could tell the way they jumped it They were havin' a ball  They had me pattin' my feet And just a clappin' my hands They stopped just long enough to say “Crazy man”  Yeah Twilight time When the sun goes down Way back up in the woods Along the edge of town Yeah, the people all gather From a-miles around To hear Doc and ‘ole Purple with that crazy sound  They went a- Oooh eee Oooh ah ah Ting tang Walla walla bing bang  One more time... Okay...  Oooh eee Oooh ah ah Ting tang Walla walla bing bang  Wait til they see us on the bandstand! Crazy man Crazy! Walla walla bing bang!  Ha ha ha ha  "
91,1958,The Everly Brothers,Bird Dog,https://genius.com/the-everly-brothers-bird-dog-lyrics,"  Johnny is the joker (he's a bird) A very funny joker (he's a bird) But when he jokes my honey (he's a dog) His jokin' ain't so funny (what a dog) Johnny is the joker that's been tryin' to steal my baby (he's a bird dog)  Johnny sings a love song (like a bird) He sings the sweetest love song (you ever heard) But when he sings to my gal (what a howl) To me it's just a wolf dog (on the prowl) Johnny wants to fly away and puppy love my baby (he's a bird dog)  [Chorus] Hey bird dog, get away from my quail Hey bird dog, you're on the wrong trail Bird dog you better leave my lovey dove alone Hey bird dog, get away from my chick Hey bird dog, you better get away quick Bird dog you better find a chicken little of your own  Johnny kissed the teacher (he's a bird) He tip-toed up to reach her (he's a bird) Well, he's the teachers pet now (he's a dog) What he wants he can get now (what a dog) He even made the teacher let him sit next to my baby (he's a bird dog)  [Chorus] Hey bird dog, get away from my quail Hey bird dog, you're on the wrong trail Bird dog you better leave my lovey dove alone Hey bird dog, get away from my chick Hey bird dog, you better get away quick Bird dog you better find a chicken little of your own  He's a bird  "
92,1958,Jimmie Rodgers,Are You Really Mine,https://genius.com/jimmie-rodgers-are-you-really-mine-lyrics,"  Are You Really Mine Jimmie Rodgers Roulette are-4090 (Hoffman-Manning-Markwell) Planetary Music ascap  (Really really really mine you're really mine Really really really mine you're really mine)  You tell me that you love me And you tell me that you want me And you even wear my graduation ring  (Doo-wah) It's too wonderful (Doo-wah) It's too beautiful (Doo-wah) It's a fantastic thing  Are you really really mine (really mine) Really mine (really mine) Really mine Will my lucky little star (little star) Really shine (really shine) Really shine Kiss me with feeling Make my heart go reeling Make me know that you are really really really mine  (Really really really mine you're really mine Really really really mine you're really mine)  You call me every morning And you see me every evening And you swear that I'm the only one for you  (Doo-wah) Here's the funny part (Doo-wah) Though you cross your heart (Doo-wah) I can't believe it's true  Are you really really mine (really mine) Really mine (really mine) Really mine Will my lucky little star (little star) Really shine (really shine) Really shine Kiss me with feeling Make my heart go reeling Make me know that you are really really really mine  (Really really really mine you're really mine) Really mine Fade: (Really really really mine you're really mine) Really mine (Really really really mine you're really mine)  Above, and are for personal use and research interest only  "
93,1958,Marty Robbins,She Was Only Seventeen (He Was One Year More),https://genius.com/marty-robbins-she-was-only-seventeen-(he-was-one-year-more)-lyrics,
94,1958,Fats Domino,Little Mary,https://genius.com/fats-domino-little-mary-lyrics,"  Little Mary, my baby, don't you hear me calling you Little Mary, my baby, don't you hear me calling you You got me reeling and rocking, don't know what to do, what do do  I want you, I need you, you got me spinning like a top I want you, I need you, you got me spinning like a top If you don't love me I believe my heart will stop, it will stop  I'm crying, the sun is shining, but it's raining in my heart I'm crying, the sun is shining, but it's raining in my heart You got me reeling and rocking, since we've been apart, been apart  Little Mary, my baby, don't you hear me calling you Little Mary, my baby, don't you hear me calling you You got me reeling and rocking, don't know what to do, what do do  "
95,1958,Thurston Harris,Over And Over,https://genius.com/thurston-harris-over-and-over-lyrics,
96,1958,Robert & Johnny,I Believe In You,https://genius.com/robert-&-johnny-i-believe-in-you-lyrics,
97,1958,The Ames Brothers,Little Serenade,https://genius.com/the-ames-brothers-little-serenade-lyrics,
98,1958,Billy Williams,I'll Get By (As Long As I Have You),https://genius.com/billy-williams-i'll-get-by-(as-long-as-i-have-you)-lyrics,
99,1958,Frankie Vaughan,Judy,https://genius.com/frankie-vaughan-judy-lyrics,"  If her voice can bring Every hope of Spring That's Judy My Judy If her eyes say ""yes"" But you're wrong in your guess That's Judy My Judy If you hear her call In a soft, southern drawl ""Hi! Stranger!"" That's danger If you're smart; watch yourr heart She'll upset 'most any fellows apple cart! In a hundred ways You'll be shouting her praise She'll let 'ya She'll get 'ya When she sees you fall She will will tell you ""That's all,..."" ""You wrtech 'ya!"" You betcha Then you'l know all the heartaches Of a fool just like me If she seem a saint And you'll find that she ain't That's Judy Sure as you're born  "
100,1968,The Doors,"Hello, I Love You","https://genius.com/the-doors-hello,-i-love-you-lyrics",
101,1968,Mason Williams,Classical Gas,https://genius.com/mason-williams-classical-gas-lyrics,  [Instrumental]  
102,1968,The 5th Dimension,Stoned Soul Picnic,https://genius.com/the-5th-dimension-stoned-soul-picnic-lyrics,"  Can you surry, can you picnic, whoa? Can you surry, can you picnic? Come on, come on and surry down to a stoned soul picnic Surry down to a stoned soul picnic There'll be lots of time and wine Red yellow honey, sassafras and moonshine Red yellow honey, sassafras and moonshine Stoned soul, stoned soul, whoa  Come on, come on and surry down to a stoned soul picnic Surry down to a stoned soul picnic (Can you surry, can you picnic?) Rain and sun come in again And from the sky come the Lord and the lightning And from the sky come the Lord and the lightning Stoned soul, stoned soul Surry on, soul  Surry, surry, surry, surry  There'll be trains of blossoms (There'll be trains of blossoms) There'll be trains of music (There'll be music) There'll be trains of trust, trains of golden dust Come along and surry on, sweet trains of thought, surry on down Can you surry, can you surry, can you surry?  Surry down to a stoned soul picnic Surry down to a stoned soul picnic (Can you surry, can you picnic?) There'll be lots of time and wine Red yellow honey, sassafras and moonshine (Red yellow honey) Red yellow honey, sassafras and moonshine, moonshine Stoned soul, yeah Surry on, soul  Surry, surry, surry, surry Surry, surry, surry, surry Surry, surry, surry, surry  "
103,1968,Hugh Masekela,Grazing In The Grass,https://genius.com/hugh-masekela-grazing-in-the-grass-lyrics,  [Instrumental]  
104,1968,Donovan,Hurdy Gurdy Man,https://genius.com/donovan-hurdy-gurdy-man-lyrics,"  Thrown like a star in my vast sleep I open my eyes to take a peep To find that I was by the sea Me gazing with tranquility  It was then when the Hurdy Gurdy Man Came singing songs of love Then when the Hurdy Gurdy Man Came singing songs of love  ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang  {Bridge}  Histories of ages past Unenlightened shadows cast Down through all eternity The crying of humanity  It is then when the Hurdy Gurdy Man Comes singing songs of love Then when the Hurdy Gurdy Man Comes singing songs of love  ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, hurdy gurdy, hurdy gurdy Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang  ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang Here comes the Roly Poly Man and he's singing songs of love ""Roly poly, roly poly, roly poly, poly"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang  {In various live appearances}  When truth gets very deep Beneath a thousand years of sleep Time demands a turn around And once again the truth is found  Yeah, George  Awakening the Hurdy Gurdy Man Who comes singing the songs of love Beatles were Hurdy Gurdy Men They came singing you songs of love I am the Hurdy Gurdy Man I come singing the songs of love  ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang ""Hurdy gurdy, hurdy gurdy, hurdy gurdy, gurdy"", he sang  "
105,1968,The Rolling Stones,Jumpin' Jack Flash,https://genius.com/the-rolling-stones-jumpin'-jack-flash-lyrics,
106,1968,Gary Puckett And The Union Gap,Lady Willpower,https://genius.com/gary-puckett-and-the-union-gap-lady-willpower-lyrics,"  Lady Willpower It's now or never Give your love to me and I'll shower your heart with tenderness Endlessly  I know you want to see me But you're afraid Of what I might have on my mind One thing you can be sure of I'll take good care of your love If you will let me give you mine  Lady Willpower It's now or never Give your love to me and I'll shower your heart with tenderness Endlessly  Did no one ever tell you The facts of life? Well, there's so much you have to learn And I would gladly teach you If I could only reach you And get your loving in return  Lady Willpower It's now or never Give your love to me and I'll shower your heart with tenderness Endlessly  Lady Willpower It's now or never Give your love to me and I'll shower your heart with tenderness Endlessly  Lady  "
107,1968,Cliff Nobles & Co.,The Horse,https://genius.com/cliff-nobles-&-co.-the-horse-lyrics,
108,1968,The Vogues,"Turn Around, Look At Me","https://genius.com/the-vogues-turn-around,-look-at-me-lyrics",
109,1968,Cream,Sunshine Of Your Love,https://genius.com/cream-sunshine-of-your-love-lyrics,"  [Verse 1] It’s getting near dawn When lights close their tired eyes I’ll soon be with you, my love To give you my dawn surprise I’ll be with you, darling, soon I’ll be with you when the stars start falling  [Chorus] I’ve been waiting so long To be where I’m going In the sunshine of your love  [Verse 2] I’m with you, my love The lights shining through on you Yes, I’m with you, my love It’s the morning and just we two I’ll stay with you, darling, now I’ll stay with you 'til my seas are dried up  [Chorus] I’ve been waiting so long To be where I’m going In the sunshine of your love  [Guitar Solo]  [Verse 2] I’m with you, my love The lights shining through on you Yes, I’m with you, my love It’s the morning and just we two I’ll stay with you, darling, now I’ll stay with you 'til my seas are dried up  [Chorus] I’ve been waiting so long I’ve been waiting so long I’ve been waiting so long To be where I’m going In the sunshine of your love  "
110,1968,Steppenwolf,Born To Be Wild,https://genius.com/steppenwolf-born-to-be-wild-lyrics,"  Get your motor runnin' Head out on the highway Looking for adventure In whatever comes our way  Yea darlin', gonna make it happen Take the world in a love embrace Fire all of your guns at once And explode into space  I like smoke and lightnin' Heavy metal thunder Racing with the wind And the feeling that I'm under  Yea darlin', Gonna make it happen Take the world in a love embrace Fire all of your guns at once And explode into space  Like a true nature child We were born, born to be wild We can climb so high I never wanna die Born to be wild Born to be wild  Get your motor runnin' Head out on the highway Looking for adventure In whatever comes our way  Yea darlin', gonna make it happen Take the world in a love embrace Fire all of your guns at once And explode into space  Like a true nature child We were born, born to be wild We can climb so high I never wanna die Born to be wild Born to be wild  "
111,1968,The Status Quo,Pictures Of Matchstick Men,https://genius.com/the-status-quo-pictures-of-matchstick-men-lyrics,
112,1968,The Rascals,People Got To Be Free,https://genius.com/the-rascals-people-got-to-be-free-lyrics,"  All the world over, so easy to see People everywhere just wanna be free Listen, please listen, that's the way it should be There's peace in the valley, people got to be free  You should see what a lovely, lovely world this'd be Everyone learned to live together, ah hah Seems to me such an itty bitty thing should be Why can't you and me learn to love one another?  All the world over, so easy to see People everywhere just wanna be free (wanna be free) I can't understand it, so simple to me People everywhere just got to be free  If there's a man who is down and needs a helpin' hand All it takes is you to understand and to pull him through, ah hah Seems to me we got to solve it individually, ah ah And I'll do unto you what you do to me Said, no  Shout it from the mountain on out to the sea No two ways about it, people have to be free (they gotta be free) Ask me my opinion, my opinion will be Natural situation for a man to be free Get right on board now, huh, huh  Oh, what a feelin's just come over me Love can move a mountain, make a blind man see Everybody sing it now come on let's go see Peace in the valley now, we all can be free  See that train over there? Now that's the train of freedom It's about to 'rrive any minute, now You know it's been'a long, long overdue Look out 'cause it's a'comin' right on through Ha, ha, yeah  "
113,1968,Eric Burdon & The Animals,Sky Pilot (Part One),https://genius.com/eric-burdon-&-the-animals-sky-pilot-(part-one)-lyrics,
114,1968,Herb Alpert,This Guy's In Love With You,https://genius.com/herb-alpert-this-guy's-in-love-with-you-lyrics,
115,1968,The Vanilla Fudge,You Keep Me Hangin' On,https://genius.com/the-vanilla-fudge-you-keep-me-hangin'-on-lyrics,
116,1968,The Amboy Dukes,Journey To The Center Of The Mind,https://genius.com/the-amboy-dukes-journey-to-the-center-of-the-mind-lyrics,"  Leave your cares behind Come with us and find The pleasures of a journey to the center of the mind  Come along if you care Come along if you dare Take a ride to the land inside of your mind  Beyond the seas of thought Beyond the realm of what Across the streams of hopes and dreams Where things are really not  Come along if you care Come along if you dare Take a ride to the land inside of your mind  But please realize You'll probably be surprised For it's a land unknown to man Where fantasy is fact So if you can, please understand You might not come back  Come along if you care Come along if you dare Take a ride to the land inside and you'll see  How happy life could be If all of mankind Would take the time to journey to the center of the mind Would take the time to journey to the center of the mind Center of the mind  "
117,1968,The Dells,Stay In My Corner,https://genius.com/the-dells-stay-in-my-corner-lyrics,"  If you stay, stay darling (Stay in my corner) You make me so proud, stay darling Please, stay (Stay in my corner)  To the world I'd cry my love How I love you Honey, I love you, I really love you (Stay, stay, stay, stay) Please, please, please stay darling (Stay in my corner)  And I will never, never let you down Just say you'll stay (Stay in my corner) Cause I'll need you always around To tell me you love me Honey, you love me, so darling stay (Stay, stay, stay)  There'll be times when I may fail I'll need your love to comfort me Bitter days may prevail but just a kiss from you Will make them sweet, stay (Stay, stay, stay) But just a kiss from you Will make them sweet  Honey, I love you (Stay) I love you (Stay) I love you (Stay in my corner) I love you  I love you (Stay) I love you (Stay) I love you (Stay in my corner)  Don’t you know baby (Stay) I love you (Stay) I love you (Stay in my corner) …  "
118,1968,Bobby Goldsboro,Autumn Of My Life,https://genius.com/bobby-goldsboro-autumn-of-my-life-lyrics,"  In the Spring of my life, she came to me She brought sunshine where winter winds had blown Then I took her for my wife, in the spring of my life And she brought me a joy I never known  And the years, they went by in the spring of my life And in summer, she blessed me with a child Love continued to grow, in the summer of my life And in every morning sun I saw her smile  But in the autumn of my years, I noticed the tears And I knew our life was in the past Though I tried to pretend, I knew it was the end For the autumn of my life had come at last  Now what, what do you say to a child of ten? How do you tell him his daddy's going away? Do I tell him that I reached the autumn of my life And that he'll understand some winter's day?  Now the rose can't be found on a snow covered ground And the Sun can not shine through cloudy skys But I'm richer you see for the years she gave to me And I'm content in the autumn of my life  "
119,1968,Mama Cass With The Mamas & The Papas,Dream A Little Dream Of Me,https://genius.com/mama-cass-with-the-mamas-&-the-papas-dream-a-little-dream-of-me-lyrics,
120,1968,The Cowsills,Indian Lake,https://genius.com/the-cowsills-indian-lake-lyrics,"  You take a bus marked ""Lakewood Drive"" And you keep on drivin' till you're out of the city Where the air is fine with the sweet smellin pine And the countryside's pretty And you'll see daffodils peepin over The hills or a honey lovin' mama bear  You just take a left at the bridge Go down to Quakerforn Ridge And in a minute you're there (dupe do be do do do )  Indian Lake is a scene You should make with your little one Keep it in mind if you're lookin to find A place in the summer sun Swim in the cove have a snack in the grove Or you can rent a canoe at Indian Lake You'll be able to make the way the Indians do  "
121,1968,Booker T. & The MG's,Soul-Limbo,https://genius.com/booker-t.-&-the-mg's-soul-limbo-lyrics,
122,1968,Sergio Mendes & Brasil '66,The Look Of Love,https://genius.com/sergio-mendes-&-brasil-'66-the-look-of-love-lyrics,
123,1968,Merrilee Rush & The Turnabouts,Angel Of The Morning,https://genius.com/merrilee-rush-&-the-turnabouts-angel-of-the-morning-lyrics,
124,1968,Shorty Long,Here Comes The Judge,https://genius.com/shorty-long-here-comes-the-judge-lyrics,"  Hear ye, hear ye The court's in session The court's in session, now Here comes the judge  Here comes the judge Here comes the judge Here comes the judge, y'all Here comes the judge  Stop eatin' that fudge 'Cause here comes the judge Don't nobody budge 'Cause here comes the judge Judge Shorty is presidin' today And he don't take no stuff from nobody No kind of way  Hey boy, take off that hat Where do you think you're at I know where you gon' be If you don't heed my plea I'm here to tell you Court's in session Order in the court now Court's in session Can't nobody smoke now Here comes the judge Here comes the judge  Here comes the judge Here comes the judge Here comes the judge, y'all Here comes the judge  Order, order What's the first case on the docket Judge I got a boy here who can't dance Can't dance? Aww (Can't dance your Honor) Ninety days, thirty days for boogaloo Thirty days to learn how to shing-a-ling And thirty more for the Afro twist Can't dance, what is this Court's in session, everybody quiet now Court's in session, here comes the judge Here comes the judge  Is that the man? No, your honor Does he look like the man? No, your Honor Well, I'm sorry you got to go now Ah ha you can't recognize the man No, your Honor You got to stand guilty  Here comes the judge Here comes the judge Here comes the judge, y'all Here comes the judge  Ah yes, here comes the judge They caught him stompin' down the aisle Yes here comes the judge I'd rather be lost in the jungles of Brazil Than to face the judge This morning the way he feels Here comes the judge Here comes the judge now Don't nobody budge 'Cause here comes the judge Everybody doin' their time today  "
125,1968,Friend And Lover,Reach Out Of The Darkness,https://genius.com/friend-and-lover-reach-out-of-the-darkness-lyrics,"  I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together  Reach out in the darkness Reach out in the darkness Reach out in the darkness And you may find a friend  I knew a man that I did not care for And then one day this man gave me a call We sat and talked about things on our mind And now this man, he is a friend of mine  Reach out in the darkness Reach out in the darkness Reach out in the darkness And you may find a friend  I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together  Don't be afraid of love Don't be afraid Don't be afraid, don't be afraid to love Listen to me Everybody needs a little love Everybody needs somebody That they can be thinking of  Now, reach out! Reach out in the darkness Reach out in the darkness Reach out in the darkness And you may find a friend  I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together  I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together I think it's so groovy now That people are finally getting together I think it's so wonderful and how That people are finally getting together  "
126,1968,Paul Revere & The Raiders Featuring Mark Lindsay,Don't Take It So Hard,https://genius.com/paul-revere-&-the-raiders-featuring-mark-lindsay-don't-take-it-so-hard-lyrics,
127,1968,Bobby Vinton,Halfway To Paradise,https://genius.com/bobby-vinton-halfway-to-paradise-lyrics,"  I want to be your lover But your friend is all I've stayed I'm only halfway to paradise So near, yet so far away  I long for your lips to kiss my lips But just when I think they may You lead me halfway to paradise So near, yet so far away, mmm  Bein' close to you is almost heaven (heaven) But seein' you can do just so much It hurts me so to know your heart's a treasure (treasure) And that my heart is forbidden to touch, so  Put your sweet lips close to my lips And tell me that's where they're gonna stay Don't lead me halfway to paradise Mmm, so near, yet so far away  Oh, uh, oh so near, yet so far away Yeah, yeah so near, yet so far away  "
128,1968,Nancy Wilson,"Face It Girl, It's Over","https://genius.com/nancy-wilson-face-it-girl,-it's-over-lyrics",
129,1968,Gary Lewis And The Playboys,Sealed With A Kiss,https://genius.com/gary-lewis-and-the-playboys-sealed-with-a-kiss-lyrics,  Though we gotta say goodbye for the summer Darling I promise you this I'll send you all my love every day in a letter Sealed with a kiss  Guess it's gonna be a cold lonely summer But I'll fill the emptiness I'll send you all my love every day in a letter Sealed with a kiss  I'll see you in the sunlight I'll hear your voice everywhere I'll run to tenderly hold you But darling you won't be there  I don't wanna say goodbye for the summer Knowing the love we'll miss Oh let us make a pledge to meet in September And seal it with a kiss  Guess it's gonna be a cold lonely summer But I'll fill the emptiness I'll send you all my love every day in a letter  Sealed with a kiss Sealed with a kiss Sealed with a kiss  
130,1968,Peggy Scott & Jo Jo Benson,Lover's Holiday,https://genius.com/peggy-scott-&-jo-jo-benson-lover's-holiday-lyrics,
131,1968,Jose Feliciano,Light My Fire,https://genius.com/jose-feliciano-light-my-fire-lyrics,"  You know that it would be untrue You know that I would be a liar If I was to say to you, hey Girl, we couldn't get much higher  Come on, baby, light my fire Come on, baby, light my fire Try to set the night on fire  Mm, the time for hesitation's through There's no time to wallow in the mire Darling, we could only lose And our love become a funeral pyre  Come on, baby, light my fire Come on, baby, light my fire Try to set the night on fire  Well, you know that it would be untrue And you know that I would be a liar If I was to go and tell you Mama, we couldn't get much higher  Yeah, come on, baby, light my fire Come on, baby, light my fire, yeah Try to set the night on fire, hey  Hey, come on, baby, light, light my fire, yeah Come on, babe, light my fire Don't you know it's all right? Light my fire, light my fire, light my fire Oh, light my fire, light my fire, light my fire, yeah, girl Girl, you better light my fire, yeah You better light, you better light, you better light my fire And we're gonna get much higher Oh, come on, girl You know I love you, girl You know I need you, babe Come on, light, light, light, light my fire Light my fire A-light my fire Light my fire, light my fire, light my fire Light, light, light, light, light my, light my fire  "
132,1968,Glen Campbell,Dreams Of The Everyday Housewife,https://genius.com/glen-campbell-dreams-of-the-everyday-housewife-lyrics,  She looks in the mirror and stares at the wrinkles That weren't there yesterday And thinks of the young man that she almost married What would he think if he saw her this way She picks up her apron in little girl fashion as Something comes into her mind Then slowly starts dancing remembering her girlhood And all of the boys she had waiting in line  Ah such are the dreams of the everyday housewife You see everywhere anytime of the day An everyday housewife who gave up the good life for me  The photograph album she takes from the closet and Slowly turns the page And carefully picks up the crumbling flower The first one he gave her now withered with age She closes her eyes and touches the house dress That suddenly disappears And just for a moment she's wearing the gown That broke all their minds back so many years  Ah such are the dreams...  Ah such are the dreams...  Ah such are the dreams...  
133,1968,Tommy Boyce & Bobby Hart,Alice Long (You're Still My Favorite Girlfriend),https://genius.com/tommy-boyce-&-bobby-hart-alice-long-(you're-still-my-favorite-girlfriend)-lyrics,
134,1968,Ray Charles,Eleanor Rigby,https://genius.com/ray-charles-eleanor-rigby-lyrics,"  [Intro] I look at all the lonely people [x2]  [Verse 1] Eleanor Rigby picks up the rice in the church Where a wedding has been, lives in a dream Waits at the window, wearing the face That she keeps in a jar by the door, who is it for?  [Chorus] All the lonely people, where do they all come from? All the lonely people, where do they all belong?  [Verse 2] Father McKenzie writing the words of a sermon That no one will hear, no one comes near Look at him working, darning his socks in the night When there's nobody there, what does he care?  [Chorus]  [Verse 3] Eleanor Rigby died in the church And was buried along with her name, nobody came Father McKenzie wiping the dirt from his hands As he walks from the grave, no one was saved  [Chorus]  "
135,1968,Jerry Butler,Never Give You Up,https://genius.com/jerry-butler-never-give-you-up-lyrics,"  [Chorus] Never gonna give you up No matter how you treat me Never gonna give you up So don't you think of leavin'  [Verse 1] Girl, you treat me bad and I know why Yeah, I've seen you runnin' around with another guy And you think if you hurt me that I'll go away Made it up in my mind that I'm here to stay So tell him  [Chorus] (Never gonna give you up) Whisper in his ear (No matter how you treat me) (Never gonna give you up) You tell him that Jerry said he'll never let you go (So don't you think of leavin')  [Post-Chorus] Hey, don't you understand What you're doing to the man?  [Verse 2] Do you see these tears here in my eyes? Ain't no use in me lyin' 'cause I really cried You think you're gonna take me and put me on the shelf Girl, I'd rather die than see you with somebody else  [Chorus] So throw it out of your mind (Never gonna give you up) I'll never leave you (No matter how you treat me) Though you grieve me and deceive me, mama yeah (Never gonna give you up) (So don't you think of leavin')  [Post-Chorus] Hey, don't you understand What you're doing to the man?  [Verse 3] My friends all say that I'm your fool And you're using me like a carpenter uses a tool And I know their intentions are all very good Some of them would help me if they could  [Chorus] (Never gonna give you up) But I'll never, never, never, never, never let you go baby (No matter how you treat me) (Never gonna give you up) No matter what you say (So don't you think of leavin')  [Post-Chorus] Babe, don't you understand That you're killing this man?  [Outro] (Never gonna give you up) Never gonna give you up (No matter how you treat me) No matter what you do to me, baby now (Never gonna give you up) (So don't you think of leavin') One of these days I'll be standin' around your door (No matter how you treat me)...  "
136,1968,Johnny Cash,Folsom Prison Blues,https://genius.com/johnny-cash-folsom-prison-blues-lyrics,"  [Verse 1] I hear the train a comin', it's rolling 'round the bend And I ain't seen the sunshine since I don't know when I'm stuck in Folsom prison, and time keeps draggin' on But that train keeps a rollin' on down to San Antone  [Verse 2] When I was just a baby my mama told me, ""Son Always be a good boy, don't ever play with guns"" But I shot a man in Reno just to watch him die When I hear that whistle blowing, I hang my head and cry  [Verse 3] I bet there's rich folks eating in a fancy dining car They're probably drinkin' coffee and smoking big cigars Well I know I had it coming, I know I can't be free But those people keep a-movin' And that's what tortures me  [Verse 4] Well if they freed me from this prison If that railroad train was mine I bet I'd move it on a little farther down the line Far from Folsom prison, that's where I want to stay And I'd let that lonesome whistle blow my blues away  "
137,1968,Gene Pitney,She's A Heartbreaker,https://genius.com/gene-pitney-she's-a-heartbreaker-lyrics,
138,1968,Archie Bell & The Drells,I Can't Stop Dancing,https://genius.com/archie-bell-&-the-drells-i-can't-stop-dancing-lyrics,
139,1968,B.J. Thomas,The Eyes Of A New York Woman,https://genius.com/b.j.-thomas-the-eyes-of-a-new-york-woman-lyrics,
140,1968,The Fantastic Johnny C,Hitch It To The Horse,https://genius.com/the-fantastic-johnny-c-hitch-it-to-the-horse-lyrics,
141,1968,People,I Love You,https://genius.com/people-i-love-you-lyrics,"  I love you, I love you, I love you, yes I do But the words won't come & I don't know what to say  I should tell you, I love you, I do My words should explain, but my words won't come I shouldn't hide my love deep inside My words should explain, but my words won't come I should tell you just how I feel, & I keep tryin' But something holds me back when I try to tell you  CHORUS: I love you, I love you, I love you, yes I do I love you, I love you, I love you, yes I do But the words won't come & I don't know what to say  If I can find the words in my mind The words could explain, but the words won't come If you can see what you mean to me My words should explain, but my words won't come & oh how hard I try to tell you I love you But something holds me back when I try to tell you  (chorus) (instrumental)  & I don't know what to say & oh how hard I try to tell you I love you But something holds me back when I try to tell you  (chorus x2; 2nd time, minus last line)  "
142,1968,Wilson Pickett,I'm A Midnight Mover,https://genius.com/wilson-pickett-i'm-a-midnight-mover-lyrics,
143,1968,Stevie Wonder,You Met Your Match,https://genius.com/stevie-wonder-you-met-your-match-lyrics,"  [Verse] Hey, you were good at playing the fox girl When I was good, you threw me a bone But I ain't playing hard for nobody Girl just wait 'til I get you home I'll show you the way to love somebody Like you've never ever been shown before Because my love light's burning My whole life's yearning for you  Hey baby, you played the part with Jimmy and Freddie You tried to make me look like a fool But I took care of Cindy and Susie Just to show you I can be twice as cruel Baby If you want to learn how to love me I'll teach you in my own private school Because my love light's burning My whole life's yearning for you  (You met your match) When you play with my affection (You met your match) When you tried to make me walk the line  When you decided you would hurt me That's when your grape fell off the vine Your mama told me that I better be mellow She said you're just a baby maybe too green I told her Jimmy, Freddie, Teddy and Victor They know better, mama shake off that dream I told her that you really were cooking My love is burning for a turn at the steam Hey, because my love light's burning My whole life's yearning for you  (You met your match) When you told me you loved me (You met your match) When you told me that you wouldn't let go  [Outro] (You met your match) You met your match You met your match You met your match You met your match (You met your match) You met your match, baby (You met your match) You met your match You met your match You met your match You met your match (You met your match) You met your match  "
